name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
60638,2023-04-17,4.1,0.6,2.5,-0.8,-5.9,-3,-2.9,68,0.307,100,25,"rain,snow",1.3,0,61.3,37,282.5,1005.1,96.6,14.3,70.1,6.1,2,10,2023-04-17T06:08:03,2023-04-17T19:34:05,0.91,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-04-18,14.3,1.1,7.6,14.3,-2.6,5.7,-2.7,50,0,0,0,,0,0,38.8,22.3,289.6,1013.8,23.1,16,269.5,23.1,9,10,2023-04-18T06:06:30,2023-04-18T19:35:11,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846,F7086"
60638,2023-04-19,21.1,6.7,11.7,21.1,4.8,10.9,1.6,52.1,1.987,100,4.17,rain,0,0,50,29.5,91.6,1013.9,86.9,16,179.2,15.5,8,30,2023-04-19T06:04:58,2023-04-19T19:36:17,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846,F7086"
60638,2023-04-20,26.7,11.2,19.3,26.7,11.2,19.3,10.7,59,2.602,100,25,rain,0,0,70.3,46.4,204.9,1008.8,91.7,16,130,11.3,6,10,2023-04-20T06:03:26,2023-04-20T19:37:23,0.02,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-04-21,16.7,7.2,11.3,16.7,5.4,10.4,2.1,55.1,0,0,0,,0,0,46.5,29.5,256.9,1012.6,91.3,16,173.3,14.9,9,10,2023-04-21T06:01:56,2023-04-21T19:38:29,0.05,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846,F7086"
60638,2023-04-22,8.8,3.8,6,6.5,-1.6,2.7,-1.2,60.2,0.801,100,16.67,rain,0,0,57.2,31.6,272,1011.6,93.1,15.8,121.7,10.3,5,10,2023-04-22T06:00:26,2023-04-22T19:39:35,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846,F7086"
60638,2023-04-23,5.6,2.2,4.3,4,-1.9,1.2,-2.1,63.6,0,0,0,,0,0,33.5,20.4,277.7,1018.6,97.7,16,65.2,5.6,3,10,2023-04-23T05:58:58,2023-04-23T19:40:41,0.11,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846,F7086"
60638,2023-04-24,11.7,2.2,7.2,11.7,-0.9,5.5,-3.6,47.5,0,0,0,,0,0,44.5,27.7,256,1021.8,88.4,16,221.4,19,9,10,2023-04-24T05:57:30,2023-04-24T19:41:47,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-04-25,8.3,3.8,6.1,6.4,0.5,3.3,1.3,71.8,3.534,100,37.5,rain,0,0,37.1,27.7,28.2,1022,77.2,14.7,116.9,10,5,10,2023-04-25T05:56:03,2023-04-25T19:42:52,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-04-26,9.4,1.7,5.9,7.7,-1.3,3.2,-1.4,61,0,0,0,,0,0,25.9,24,64.4,1025,17.5,16,280.8,24.1,9,10,2023-04-26T05:54:38,2023-04-26T19:43:58,0.21,Clear,Clear conditions throughout the day.,clear-day,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-04-27,18.8,3.8,10.9,18.8,1.4,10.3,-0.8,47.8,0,0,0,,0,0,42.4,24.1,126.8,1016.7,53.5,16,275.1,23.7,9,10,2023-04-27T05:53:13,2023-04-27T19:45:04,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-04-28,15.7,8.8,12.1,15.7,7.4,11.8,1.3,48.3,0,0,0,,0,0,25.9,24.1,46.9,1010.2,81.8,16,173.8,14.9,6,10,2023-04-28T05:51:49,2023-04-28T19:46:09,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-04-29,14.3,6.1,10.4,14.3,3.8,9.9,2.4,58.4,0.907,100,16.67,rain,0,0,40.8,27.7,282.7,1004.5,81.1,15.6,119.4,10.2,7,10,2023-04-29T05:50:27,2023-04-29T19:47:15,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-04-30,8.8,4.4,6.7,6.8,0.8,3.4,2.1,72.6,4.223,100,33.33,rain,0,0,57.3,31.6,274.1,997.9,85.8,15.7,114.2,9.8,5,10,2023-04-30T05:49:06,2023-04-30T19:48:20,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-05-01,10,5,6.8,10,0.3,3.1,2.1,72.6,1.504,100,29.17,rain,0,0,57.7,33.5,305.9,997.5,99.1,15.3,75.3,6.5,2,10,2023-05-01T05:47:45,2023-05-01T19:49:25,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-05-02,12.8,6.1,8.8,12.8,2.1,6.4,0.1,54.8,0,0,0,,0,0,50,37,322.7,1002.9,96.7,16,93.2,8,4,10,2023-05-02T05:46:26,2023-05-02T19:50:30,0.4,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846,F7086"
60638,2023-05-03,13.3,5.6,8.7,13.3,1.8,6.8,1.4,60.5,0,0,0,,0,0,44.6,29.4,6.9,1012.9,61.9,16,267.9,23.1,9,10,2023-05-03T05:45:09,2023-05-03T19:51:35,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846,F7086"
60638,2023-05-04,22.2,5.6,14.2,22.2,4.7,13.9,2.3,48.3,0,0,0,,0,0,31.7,24,169.4,1015,31.6,16,275,23.7,9,10,2023-05-04T05:43:52,2023-05-04T19:52:40,0.47,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-05-05,25.6,13.3,19.9,25.6,13.3,19.9,3.6,35.5,0,0,0,,0,0,53.8,31.6,172.7,1015.9,58.8,16,253.9,21.9,9,10,2023-05-05T05:42:37,2023-05-05T19:53:44,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-05-06,26.1,15.6,20.2,26.1,15.6,20.2,10.2,53.5,0.803,100,12.5,rain,0,0,51.7,29.5,159.6,1016,96.1,16,131.8,11.3,7,10,2023-05-06T05:41:24,2023-05-06T19:54:49,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846,F7086"
60638,2023-05-07,28.8,16.1,21.5,29,16.1,21.6,15.1,67.9,1.215,100,8.33,rain,0,0,42.5,29.5,135.1,1011,85.8,15.8,265.3,22.9,9,30,2023-05-07T05:40:11,2023-05-07T19:55:52,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-05-08,20,11.1,13.1,20,11.1,13.1,10.1,82.9,1.922,100,25,rain,0,0,46.4,24.1,33.7,1013.6,95.7,13.4,30.4,2.3,1,10,2023-05-08T05:39:00,2023-05-08T19:56:56,0.61,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-05-09,20.6,9.3,15,20.6,8.2,14.9,6.3,59,0,0,0,,0,0,29.5,22.2,48.3,1020.2,56.9,16,275.5,24.1,9,10,2023-05-09T05:37:51,2023-05-09T19:57:59,0.64,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-05-10,26.1,11.1,18.2,26.1,11.1,18.2,5.7,46.5,0,0,0,,0,0,29.5,22.3,122.9,1020.8,60.2,16,285,24.6,9,10,2023-05-10T05:36:43,2023-05-10T19:59:02,0.68,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-05-11,28.3,14.3,21.3,27,14.3,21.1,5.7,38.5,0,0,0,,0,0,25.9,20.5,128.6,1017.6,68.2,16,270.3,23.2,9,10,2023-05-11T05:35:36,2023-05-11T20:00:05,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-05-12,24.3,16.1,20.5,24.3,16.1,20.5,13.7,66.9,8.008,100,37.5,rain,0,0,24.1,18.3,89,1015.6,97,13.9,88.4,7.7,4,10,2023-05-12T05:34:31,2023-05-12T20:01:07,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-05-13,20,13.8,16.5,20,13.8,16.5,12.1,75.9,0.006,100,8.33,rain,0,0,37.1,27.6,35.5,1019.5,99.9,14.5,93.4,8.2,4,10,2023-05-13T05:33:27,2023-05-13T20:02:09,0.79,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-05-14,18.3,12.8,15.4,18.3,12.8,15.4,7.4,59.7,0.301,100,12.5,rain,0,0,44.3,24.1,44.7,1025.9,99.5,16,70.1,6,3,10,2023-05-14T05:32:26,2023-05-14T20:03:10,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-05-15,19.3,11.7,15.4,19.3,11.7,15.4,2.3,42.6,0,0,0,,0,0,35.3,24.1,50.6,1025.3,92.5,16,202.8,17.5,7,10,2023-05-15T05:31:25,2023-05-15T20:04:11,0.86,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-05-16,27.2,10.7,17.5,26.4,10.7,17.4,4.7,45.2,0,0,0,,0,0,59.3,31.6,326.9,1012.5,84,16,263.3,22.6,9,10,2023-05-16T05:30:27,2023-05-16T20:05:11,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-05-17,16.7,8.3,12.2,16.7,4.9,11.3,4,58,0,0,0,,0,0,40.7,27.7,33,1015.8,62.3,16,252.8,22,8,10,2023-05-17T05:29:30,2023-05-17T20:06:11,0.93,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-05-18,23.4,8.3,16.1,23.4,7.2,15.7,1.1,39.9,0.002,100,4.17,rain,0,0,31.7,20.5,134.9,1016.9,63.1,16,232.2,20.1,8,10,2023-05-18T05:28:35,2023-05-18T20:07:10,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-05-19,23.8,15,19,23.8,15,19,9.6,56.1,1.551,100,8.33,rain,0,0,40.7,27.6,260.2,1014,90.4,14.1,115.5,10,5,10,2023-05-19T05:27:41,2023-05-19T20:08:08,0,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-05-20,21.2,10,15.5,21.2,8.2,15.3,5,51.3,0,0,0,,0,0,31.7,18.4,7.5,1020.2,19.5,16,268.3,23.1,9,10,2023-05-20T05:26:49,2023-05-20T20:09:05,0.03,Clear,Clear conditions throughout the day.,clear-day,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-05-21,26.7,12.8,19.4,26,12.8,19.4,4.8,39.9,0,0,0,,0,0,33.5,22.3,197.7,1020.2,17.5,16,280.5,24.2,9,10,2023-05-21T05:25:59,2023-05-21T20:10:02,0.07,Clear,Clear conditions throughout the day.,clear-day,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-05-22,27.2,13.4,21,26.4,13.4,20.9,5.5,38.6,0,0,0,,0,0,35.3,25.9,93.6,1019.2,45.8,16,269.2,23.1,9,10,2023-05-22T05:25:11,2023-05-22T20:10:58,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-05-23,28.8,16.7,22.6,27.5,16.7,22.3,6.7,37.5,0,0,0,,0,0,38.9,22.3,106.7,1018.7,11.7,16,261,22.5,9,10,2023-05-23T05:24:25,2023-05-23T20:11:54,0.13,Clear,Clear conditions throughout the day.,clear-day,"72534014819,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-05-24,21.1,12.8,17.2,21.1,12.8,17.2,7.5,53.2,0,0,0,,0,0,44.7,29.6,24.4,1020.9,42.2,16,262.9,22.7,8,10,2023-05-24T05:23:41,2023-05-24T20:12:48,0.16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-05-25,16.1,10,12.7,16.1,10,12.7,0.5,43.8,0,0,0,,0,0,42.4,29.5,55.6,1025.3,56.3,16,247.9,21.5,9,10,2023-05-25T05:22:58,2023-05-25T20:13:42,0.2,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72534014819,AT062,KORD,KLOT,KMDW,72530094846,F7086"
60638,2023-05-26,20.7,10,15.6,20.7,10,15.6,1.5,42.1,0,0,0,,0,0,35.3,20.5,48.1,1026.4,18.4,16,283.2,24.5,9,10,2023-05-26T05:22:17,2023-05-26T20:14:34,0.23,Clear,Clear conditions throughout the day.,clear-day,"72534014819,AT062,KORD,KLOT,KMDW,72530094846,F7086"
60638,2023-05-27,22.2,9.3,16.9,22.2,8.9,16.9,2.3,39.4,0,0,0,,0,0,37.1,24.1,58.2,1024.6,53.6,16,232.8,20.2,8,10,2023-05-27T05:21:39,2023-05-27T20:15:26,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-05-28,25.7,13.8,19.7,25.7,13.8,19.7,3.4,36.8,0,0,0,,0,0,35.3,24.1,54.9,1019.7,84.9,16,263.5,22.8,9,10,2023-05-28T05:21:02,2023-05-28T20:16:16,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-05-29,28.4,13.3,21.8,27,13.3,21.5,5.4,37.1,0,0,0,,0,0,29.5,18.4,54,1015.8,68,16,228.5,19.5,9,10,2023-05-29T05:20:27,2023-05-29T20:17:06,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AT062,KORD,KLOT,KMDW,72530094846,F7086"
60638,2023-05-30,31.2,17.8,23.9,29.6,17.8,23.5,8.5,38.6,0,0,0,,0,0,31.7,24.1,77.8,1014,53.4,16,266.5,22.9,9,10,2023-05-30T05:19:54,2023-05-30T20:17:54,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AT062,KORD,KLOT,KMDW,72530094846,F7086"
60638,2023-05-31,32.8,21.1,26.5,32.5,21.1,26.4,14.7,49.2,0.051,100,8.33,rain,0,0,53.6,22.2,172.3,1014.2,64.2,16,211,18.1,9,30,2023-05-31T05:19:24,2023-05-31T20:18:41,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72534014819,AT062,KORD,KLOT,KMDW,72530094846,F7086"
60638,2023-06-01,32.2,21.1,26.1,32.2,21.1,26.2,16.2,55.4,0.079,100,4.17,rain,0,0,35.7,25.8,133.5,1016.1,59.7,16,209,18.2,9,30,2023-06-01T05:18:55,2023-06-01T20:19:27,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72534014819,AT062,72212604879,KORD,KLOT,KMDW,72530094846,F7086"
60638,2023-06-02,32.2,20.6,26.6,30.3,20.6,25.9,11.3,42.3,0,0,0,,0,0,33.5,22.2,65.5,1016.2,59.5,16,274,23.6,9,10,2023-06-02T05:18:28,2023-06-02T20:20:12,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-06-03,31.1,20,25.3,29.5,20,24.9,12.2,46.6,0,0,0,,0,0,37.1,27.7,31.8,1015.3,57.3,16,270.8,23.4,9,10,2023-06-03T05:18:03,2023-06-03T20:20:55,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846,F7086"
60638,2023-06-04,24.4,17.8,21.8,24.4,17.8,21.8,7.7,42.9,0,0,0,,0,0,37.1,22.3,50.4,1016.6,43.1,16,228,19.7,7,10,2023-06-04T05:17:40,2023-06-04T20:21:37,0.52,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846,F7086"
60638,2023-06-05,28.8,14.3,21.8,27.4,14.3,21.6,6.5,40.8,0,0,0,,0,0,29.5,20.5,43.8,1016.8,57.5,15.8,245.7,21.1,9,10,2023-06-05T05:17:20,2023-06-05T20:22:18,0.56,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846,F7086"
60638,2023-06-06,26.1,16.7,20.7,26.1,16.7,20.7,10.2,51.4,0.496,100,4.17,rain,0,0,42.5,25.9,22.6,1013.7,94.2,14.5,153.3,13.3,5,10,2023-06-06T05:17:01,2023-06-06T20:22:57,0.59,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
60638,2023-06-07,23.3,15.6,18.9,23.3,15.6,18.9,6.4,46.8,0,0,0,,0,0,46.9,29.5,28.7,1011.6,40.5,14.9,268.8,23.1,8,10,2023-06-07T05:16:45,2023-06-07T20:23:35,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846,F7086"
60638,2023-06-08,23.3,13.3,18.5,23.3,13.3,18.5,5,44.8,0,0,0,,0,0,38.8,24.1,23.9,1012.2,4.7,16,276.7,23.9,9,10,2023-06-08T05:16:30,2023-06-08T20:24:11,0.66,Clear,Clear conditions throughout the day.,clear-day,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846,F7086"
60638,2023-06-09,25,12.8,20.1,25,12.8,20.1,4.6,37.9,0,0,0,,0,0,29.5,20.4,66.2,1012.2,15.8,16,276,23.8,9,10,2023-06-09T05:16:18,2023-06-09T20:24:46,0.7,Clear,Clear conditions throughout the day.,clear-day,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846,F7086"
60638,2023-06-10,30,16.7,23.9,28.2,16.7,23.4,5,30.4,0,0,0,,0,0,37.1,18.3,221.2,1008.3,53,16,273.5,23.6,9,10,2023-06-10T05:16:07,2023-06-10T20:25:19,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846,F7086"
60638,2023-06-11,23.3,11.7,14.6,23.3,11.7,14.6,10.5,77.3,1.299,100,20.83,rain,0,0,59.1,40.6,14.5,1008.8,99.5,15.9,58.4,5,3,10,2023-06-11T05:15:59,2023-06-11T20:25:50,0.77,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846,F7086"
60638,2023-06-12,20,11.1,15.7,20,11.1,15.7,5,50.7,0,0,0,,0,0,52.1,31.6,330.5,1010.1,85.6,16,198.8,17.1,6,10,2023-06-12T05:15:53,2023-06-12T20:26:20,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,72212604879,AT062,KORD,KLOT,KMDW,72530094846"
