name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
33142,2023-04-11,24.3,21.5,22.5,24.3,21.5,22.5,19.3,82.2,45.705,100,95.83,rain,0,0,53.2,36.5,59.8,1016.6,98.1,12.5,84.6,7.3,3,10,2023-04-11T07:02:04,2023-04-11T19:42:22,0.7,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-04-12,23.7,21.6,22.5,23.7,21.6,22.5,20.6,89,62.256,100,83.33,rain,0,0,52.8,30.5,75.8,1014.4,92.9,12.9,75.3,6.1,1,30,2023-04-12T07:01:05,2023-04-12T19:42:50,0.73,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,0235W,72202412882,72203792809,KMIA,KOPF,72202012839"
33142,2023-04-13,29.8,22.9,25.4,32.6,22.9,26.1,21.7,81.7,6.071,100,20.83,rain,0,0,37.9,23,140,1013.4,64.1,15.7,208.5,18.1,8,60,2023-04-13T07:00:06,2023-04-13T19:43:19,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"0878W,KHWO,72203792809,72202412882,0235W,KMIA,KOPF,72202012839"
33142,2023-04-14,31.6,23.1,26.5,33.6,23.1,27.4,21.8,77.3,3.366,100,12.5,rain,0,0,41.2,21.6,143.7,1014.6,47,15.4,213.1,18.4,8,60,2023-04-14T06:59:07,2023-04-14T19:43:47,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-04-15,31.3,24,27.2,34.8,24,28.9,22.8,77.8,0,0,0,,0,0,27.7,23,132.3,1016.4,32.3,16,209.2,18.4,8,75,2023-04-15T06:58:10,2023-04-15T19:44:16,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-04-16,30.9,23.2,27,35.7,23.2,28.8,22.5,76.9,1.22,100,4.17,rain,0,0,40.7,27.4,123.7,1016.1,65.3,15.7,229.8,20.1,8,75,2023-04-16T06:57:12,2023-04-16T19:44:45,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-04-17,30.4,20.4,25.1,32.5,20.4,25.8,20.3,75.8,8.832,100,33.33,rain,0,0,51.8,25.9,261.9,1012.2,69,15.1,185.6,16.1,7,60,2023-04-17T06:56:16,2023-04-17T19:45:14,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-04-18,28.3,19,23.8,28.4,19,23.9,15.5,61.2,0,0,0,,0,0,35.3,21.8,20.3,1014.3,28.7,16,249.7,21.3,8,10,2023-04-18T06:55:20,2023-04-18T19:45:43,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-04-19,27.3,20.5,24,27.6,20.5,24.1,14.9,57.3,0,0,0,,0,0,35.3,22.5,51.3,1017.3,60.7,15.9,180,15.7,6,10,2023-04-19T06:54:24,2023-04-19T19:46:12,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-04-20,28.6,22.5,25.5,29.7,22.5,25.8,17.9,63.3,0.203,100,8.33,rain,0,0,37.1,27,69.8,1018.2,56.6,16,226,19.5,8,30,2023-04-20T06:53:29,2023-04-20T19:46:41,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-04-21,27.8,22.3,25.1,29.5,22.3,25.5,19.5,71.6,8.136,100,25,rain,0,0,22.3,22.8,85.7,1015.1,57.5,15.6,186.5,16,8,30,2023-04-21T06:52:35,2023-04-21T19:47:11,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-04-22,31.2,22.5,25.9,31.5,22.5,26.3,19.3,68.4,2.811,100,8.33,rain,0,0,53.6,21.6,199.6,1011.4,54.9,15.8,167.6,14.5,6,30,2023-04-22T06:51:42,2023-04-22T19:47:40,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-04-23,29.8,22.5,26,32.1,22.5,26.8,20.6,72.9,0,0,0,,0,0,31.7,21.9,70.5,1012.2,36.1,16,242.4,20.8,8,60,2023-04-23T06:50:49,2023-04-23T19:48:10,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-04-24,27.7,23.4,25.4,29.5,23.4,25.7,20.8,76,28.205,100,29.17,rain,0,0,34.9,22.9,116.3,1013.4,68.6,15.2,105.9,9.1,4,30,2023-04-24T06:49:57,2023-04-24T19:48:40,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-04-25,29,22.5,25.6,31.5,22.5,26.4,20.3,73.1,4.903,100,8.33,rain,0,0,40.7,20.5,139.4,1013.2,55.6,15.8,181.3,15.4,7,30,2023-04-25T06:49:06,2023-04-25T19:49:11,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-04-26,30.7,21.9,25.9,33.4,21.9,26.9,20.7,74,0.763,100,12.5,rain,0,0,44.6,22.2,150.9,1013.6,41.9,15.9,219.6,19,8,60,2023-04-26T06:48:16,2023-04-26T19:49:41,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-04-27,31.1,22.4,26.7,33.6,22.4,28.3,21.2,72.8,0,0,0,,0,0,40.7,27.7,141.8,1013.7,38.4,16,219.3,19.1,7,60,2023-04-27T06:47:27,2023-04-27T19:50:11,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-04-28,30.4,23.6,27.6,34.7,23.6,29.5,21.8,71.3,0.044,100,8.33,rain,0,0,46.2,26.6,177.5,1012.9,54,16,142.1,12.3,5,75,2023-04-28T06:46:38,2023-04-28T19:50:42,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-04-29,32,25.5,28.8,36.9,25.5,31.3,22.8,71.4,0,0,0,,0,0,45.7,29.3,178.7,1012.1,67.1,16,232.2,20.1,8,100,2023-04-29T06:45:50,2023-04-29T19:51:13,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-04-30,29.8,23.2,26.7,32,23.2,27.7,20.5,70.1,4.391,100,25,rain,0,0,53.6,30.3,238,1009.1,49.9,15.4,158.5,13.9,7,75,2023-04-30T06:45:03,2023-04-30T19:51:44,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-05-01,29.3,20.8,24.8,29.4,20.8,24.8,16.3,60.7,0,0,0,,0,0,36.7,24.5,258.8,1012.6,20.1,16,255.9,22.2,8,10,2023-05-01T06:44:17,2023-05-01T19:52:15,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-05-02,31.6,21.1,25.9,31.7,21.1,26.1,17.7,62.5,0,0,0,,0,0,33.5,22,250.9,1013.1,35.8,16,249.6,21.8,8,10,2023-05-02T06:43:32,2023-05-02T19:52:46,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-05-03,31.7,21.9,26.2,32.4,21.9,26.5,18.2,63.1,0,0,0,,0,0,33.5,19.6,270.7,1012.2,50.5,16,243.8,21,8,30,2023-05-03T06:42:48,2023-05-03T19:53:17,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-05-04,30.6,20.4,25.3,29.7,20.4,25.1,14.6,53.5,0,0,0,,0,0,25.9,15.2,322.9,1014.5,25.4,16,250,21.7,8,10,2023-05-04T06:42:05,2023-05-04T19:53:49,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-05-05,30.7,21.5,26.3,31.4,21.5,26.6,17.7,60.1,0,0,0,,0,0,31.7,25.4,89.2,1017,36.9,16,235.6,20.4,8,10,2023-05-05T06:41:23,2023-05-05T19:54:20,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-05-06,30.1,23.5,26.7,32,23.5,27.5,19.4,65,4.713,100,8.33,rain,0,0,40.7,22.7,67.2,1018.3,49,15.7,232.5,20.1,8,30,2023-05-06T06:40:42,2023-05-06T19:54:52,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-05-07,28.4,24,25.8,30.1,24,26.2,19.7,69.7,3.557,100,25,rain,0,0,42.5,33.2,72.3,1019,68.3,15.9,147.3,12.9,6,30,2023-05-07T06:40:02,2023-05-07T19:55:24,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-05-08,28.6,22.2,25.7,29.5,22.2,26,17.7,61.8,0,0,0,,0,0,33.5,20.4,84.1,1017.7,33.1,16,251,21.8,8,10,2023-05-08T06:39:23,2023-05-08T19:55:56,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-05-09,30.1,22.2,26.7,31.6,22.2,27.4,19.5,66,0,0,0,,0,0,31.7,16.6,100.9,1017,40.1,16,252.4,21.8,8,30,2023-05-09T06:38:45,2023-05-09T19:56:27,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-05-10,32.3,23.7,27.7,32.8,23.7,28.3,19.5,63,0,0,0,,0,0,32,22.4,81.2,1016.5,20.6,16,244.9,21.3,8,30,2023-05-10T06:38:08,2023-05-10T19:56:59,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-05-11,30.4,24.1,27.4,32,24.1,28.3,19.8,63.7,0,0,0,,0,0,31.7,22.3,86.5,1017.2,35,16,211.7,18.2,8,30,2023-05-11T06:37:32,2023-05-11T19:57:31,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-05-12,30.3,25.8,27.7,32.2,25.8,28.9,20.2,63.9,0,0,0,,0,0,40.6,26.5,85.6,1018,51,16,220.8,19,7,60,2023-05-12T06:36:57,2023-05-12T19:58:03,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-05-13,30.2,25.3,27.3,30.8,25.3,27.7,19,61.4,0.223,100,8.33,rain,0,0,37.1,26.7,81.7,1017.8,55.8,16,257.2,22.2,8,30,2023-05-13T06:36:24,2023-05-13T19:58:35,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-05-14,30.2,24.9,27.1,33,24.9,28,20,65.3,0.184,100,4.17,rain,0,0,44.6,27.6,67.4,1017.9,66,16,196,16.9,7,60,2023-05-14T06:35:51,2023-05-14T19:59:07,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-05-15,31.4,24.3,27.1,34.2,24.3,28.4,21.5,72.2,9.27,100,29.17,rain,0,0,40.7,27.1,71.3,1018,72.9,15.8,220.8,19.1,9,30,2023-05-15T06:35:20,2023-05-15T19:59:39,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-05-16,31.8,23.8,27.2,33.2,23.8,28.2,19.8,65.1,0,0,0,,0,0,31.7,18,145.6,1015.4,36.8,16,204.3,17.6,6,30,2023-05-16T06:34:50,2023-05-16T20:00:11,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-05-17,31.6,24.6,27.3,33.4,24.6,28.5,21.5,71.9,7.731,100,20.83,rain,0,0,52.2,23.5,211.8,1012.3,47.9,15.5,166.2,14.2,6,60,2023-05-17T06:34:21,2023-05-17T20:00:43,0.93,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"0878W,KHWO,72202412882,72203792809,F8130,KMIA,KOPF,72202012839"
33142,2023-05-18,31,22.4,26.8,33.6,22.4,28.2,20.9,71,1.003,100,4.17,rain,0,0,47.2,18.2,173.5,1013.6,29.2,16,223.5,19.4,9,60,2023-05-18T06:33:53,2023-05-18T20:01:15,0.96,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,F8130,KMIA,KOPF,72202012839"
33142,2023-05-19,30.1,25.4,27.4,33.1,25.4,29.4,22.7,76,12.849,100,16.67,rain,0,0,38.9,17.6,106.8,1015.6,51.3,15.7,135.8,11.7,8,60,2023-05-19T06:33:27,2023-05-19T20:01:47,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,F8130,KMIA,KOPF,72202012839"
33142,2023-05-20,31.2,25.3,27.9,35.8,25.3,30.1,22.5,73,5.25,100,4.17,rain,0,0,27.7,21,92.1,1015.2,52.2,16,228.8,19.9,10,60,2023-05-20T06:33:02,2023-05-20T20:02:18,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"0878W,KHWO,72202412882,72203792809,F8130,KMIA,KOPF,72202012839"
33142,2023-05-21,30.5,25.2,27.7,34.1,25.2,29.6,22.1,72.3,26.201,100,12.5,rain,0,0,29.5,19.5,73.8,1013.7,52.1,15.9,209.4,18.2,9,30,2023-05-21T06:32:37,2023-05-21T20:02:49,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,F8130,KMIA,KOPF,72202012839"
33142,2023-05-22,31,25.2,27.8,34.9,25.2,29.8,22.3,72.5,3.895,100,16.67,rain,0,0,33.5,20.9,92.3,1012.7,65.1,15.9,175,15.2,6,30,2023-05-22T06:32:15,2023-05-22T20:03:21,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F8795,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-05-23,29.6,24,27,33.4,24,28.9,22.7,77.9,12.579,100,25,rain,0,0,39,19.3,116.7,1012,70.1,15.3,92.7,8.2,3,60,2023-05-23T06:31:53,2023-05-23T20:03:52,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-05-24,30.1,22.6,25.4,34.4,22.6,26.3,21.5,80,21.984,100,33.33,rain,0,0,50,30.3,133.2,1009.7,55.4,15.7,148.1,12.9,7,75,2023-05-24T06:31:33,2023-05-24T20:04:22,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHWO,72203792809,0235W,72202412882,F8130,KMIA,KOPF,72202012839"
33142,2023-05-25,29.6,22.6,25,31.9,22.6,25.6,21,79.3,12.908,100,20.83,rain,0,0,72.2,53.5,179.2,1007.8,57.2,15.1,142.3,12.2,8,60,2023-05-25T06:31:13,2023-05-25T20:04:53,0.19,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-05-26,27.9,23.5,25.1,30.8,23.5,25.5,21.5,80.6,8.075,100,20.83,rain,0,0,31.7,15.6,46.2,1009,64.1,15.7,96.3,8.6,4,60,2023-05-26T06:30:55,2023-05-26T20:05:23,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-05-27,29.6,22.3,26.2,32.1,22.3,27.7,21.3,75.4,0.166,100,4.17,rain,0,0,47.9,17.8,44.1,1011.9,49.1,16,147.1,12.8,5,60,2023-05-27T06:30:39,2023-05-27T20:05:53,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-05-28,32.5,23.6,28.4,34.9,23.6,29.6,20.7,65,0,0,0,,0,0,22.3,17,234.3,1013.2,34.7,16,221.2,19.1,9,60,2023-05-28T06:30:23,2023-05-28T20:06:23,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-05-29,31.9,22.9,27.3,33.4,22.9,28.5,20.4,67.2,0,0,0,,0,0,27.7,19.9,310.7,1012.4,48.1,16,215,18.5,8,60,2023-05-29T06:30:09,2023-05-29T20:06:52,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-05-30,31.3,22.9,27.2,34.9,22.9,28.6,21.8,73.5,17.881,100,33.33,rain,0,0,38.9,25.8,64.7,1011.9,75.7,15.7,210.3,18.2,7,60,2023-05-30T06:29:56,2023-05-30T20:07:21,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-05-31,30.4,24.4,26.7,34.8,24.4,28.2,22.8,79.6,1.152,100,8.33,rain,0,0,16.6,19.8,109.6,1011.8,70.1,15.9,151.5,13.1,5,60,2023-05-31T06:29:45,2023-05-31T20:07:49,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-06-01,31.7,23.2,26.4,35.5,23.2,27.5,22.3,79,3.441,100,4.17,rain,0,0,57.2,15.9,250,1010.7,66.3,16,123.6,10.5,6,60,2023-06-01T06:29:34,2023-06-01T20:08:17,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,F8130,KMIA,KOPF,72202012839"
33142,2023-06-02,29.8,23.1,26.5,33.3,23.1,27.9,21.8,75.9,9.969,100,12.5,rain,0,0,52,17.1,27.7,1007.9,65.7,15.6,174.7,14.9,6,60,2023-06-02T06:29:25,2023-06-02T20:08:45,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-06-03,30.1,22.9,26.4,33.5,22.9,27.6,22.7,80.7,10.267,100,29.17,rain,0,0,81.4,20.1,29.4,1005.6,52.9,15.5,156.8,13.7,7,60,2023-06-03T06:29:17,2023-06-03T20:09:12,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,F8130,KMIA,KOPF,72202012839"
33142,2023-06-04,31.8,23.6,27,35.6,23.6,28.7,22.3,76.1,1.687,100,29.17,rain,0,0,32.2,21.6,65.2,1005.2,69.3,15.6,230.9,20.1,8,30,2023-06-04T06:29:10,2023-06-04T20:09:39,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-06-05,32.1,22.9,27,34.8,22.9,28.7,22.1,75.9,6.008,100,12.5,rain,0,0,40.7,22.8,23.5,1009.9,58.4,15.6,197,17.1,7,60,2023-06-05T06:29:05,2023-06-05T20:10:05,0.55,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-06-06,28.8,22.2,26,31.9,22.2,26.8,21.9,78.6,1.227,100,12.5,rain,0,0,50,16.9,80.5,1013.3,79.5,15.9,121.3,10.5,6,30,2023-06-06T06:29:01,2023-06-06T20:10:30,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-06-07,30.9,23.9,27.1,34.8,23.9,28.3,22.6,77.4,4.376,100,20.83,rain,0,0,29.5,18,204.4,1011.2,55.7,15.6,150.8,13.2,6,60,2023-06-07T06:28:58,2023-06-07T20:10:55,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-06-08,31.5,24.4,26.9,36.3,24.4,28.2,23,79.8,19.971,100,29.17,rain,0,0,47.4,25.4,202.7,1010.5,58.5,15.4,200.9,17.4,9,75,2023-06-08T06:28:56,2023-06-08T20:11:19,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-06-09,32.2,24.7,28.1,36.2,24.7,30.1,22.2,71.5,0.997,100,16.67,rain,0,0,48.7,19.3,215.5,1010.5,58,16,209.4,18.3,8,60,2023-06-09T06:28:55,2023-06-09T20:11:42,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33142,2023-06-10,32.2,25.2,28.4,36.4,25.2,30.8,22.5,71.6,7.818,100,12.5,rain,0,0,37.1,24,183,1011.8,35.9,15.6,193.3,16.6,9,75,2023-06-10T06:28:56,2023-06-10T20:12:05,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,F8130,KMIA,KOPF,72202012839"
